Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Fall,FEMALE,13,2.25,132,0.108,Fri,Introductory,2020,0,5,1,1,0,1,1,0
Fall,FEMALE,13,2.25,132,0.108,Fri,Introductory,2020,0,5,1,1,0,1,1,0
Spring,FEMALE,16,2.823,136,0.071,Mon,Introductory,2018,0,53,1,1,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Mon,Introductory,2020,0,149,1,1,0,0,0,1
Spring,FEMALE,16,4,126,0.125,Tue,Intermediate,2019,0,12,1,0,0,0,0,0
Spring,MALE,16,2,147,-0.513,Tue,Introductory,2018,0,1,0,1,0,0,1,0
Spring,MALE,5,3,132,0.186,Tue,Introductory,2020,0,10,1,1,0,0,1,0
Spring,MALE,16,3.625,40,0.013,Tue,Introductory,2018,1,34,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Tue,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,16,2.823,136,0.071,Tue,Introductory,2018,0,53,1,1,0,0,0,1
Spring,FEMALE,14,3.071,124,-0.929,Tue,Introductory,2021,0,1,1,1,0,0,0,1
Spring,FEMALE,16,3.625,126,-0.267,Tue,Intermediate,2020,0,11,1,0,0,0,0,1
Spring,FEMALE,19,4,113,0,Tue,Introductory,2021,0,71,1,1,0,0,0,1
Spring,FEMALE,20,3.785,94,-0.14,Tue,Introductory,2020,0,1,1,1,0,0,0,1
Spring,FEMALE,19,3.684,166,0.018,Wed,Intermediate,2018,0,18,0,0,0,0,0,0
Spring,MALE,12,3.75,122,0.833,Wed,Introductory,2021,0,5,1,0,0,0,1,0
Spring,MALE,12,2.5,100,0.745,Wed,Advanced,2019,0,11,1,0,0,0,1,0
Spring,FEMALE,9,1.666,125,-0.842,Wed,Introductory,2020,0,2,1,1,0,0,1,0
Spring,FEMALE,11,2.909,128,-0.356,Wed,Advanced,2019,0,22,1,0,0,0,1,0
Spring,FEMALE,18,3.235,122,-0.252,Wed,Introductory,2021,0,18,1,1,0,0,1,0
Spring,MALE,16,2.75,131,-0.076,Wed,Introductory,2020,0,3,1,1,0,0,1,0
Spring,FEMALE,19,4,113,0,Wed,Introductory,2021,0,71,1,1,0,0,1,0
Spring,FEMALE,18,3.666,87,-0.014,Wed,Graduate,2021,0,6,1,1,0,0,1,0
Spring,FEMALE,17,3.428,96,0.081,Wed,Graduate,2021,0,5,1,1,0,0,1,0
Spring,FEMALE,7,3,40,0.568,Wed,Introductory,2018,1,2,1,0,0,0,1,0
Spring,MALE,16,3.062,111,0.201,Wed,Introductory,2021,0,68,1,0,0,0,0,1
Spring,FEMALE,15,2.4,107,-0.885,Wed,Introductory,2021,0,58,1,1,0,0,0,1
Spring,FEMALE,18,3.666,87,-0.014,Wed,Graduate,2021,0,6,1,1,0,0,0,1
Spring,FEMALE,19,4,113,0,Wed,Introductory,2021,0,71,1,1,0,0,0,1
Spring,MALE,5,3,132,0.186,Wed,Introductory,2020,0,10,1,1,0,0,0,1
Spring,FEMALE,11,1.636,79,-0.899,Wed,Introductory,2018,0,6,1,1,0,0,0,1
Spring,FEMALE,19,4,113,0,Thu,Introductory,2021,0,71,1,1,0,0,0,0
Spring,MALE,24,4,126,0,Thu,Introductory,2021,0,10,1,1,0,0,0,0
Spring,FEMALE,6,2,18,-1,Thu,Graduate,2018,0,6,1,1,0,0,0,0
Spring,FEMALE,15,4,124,0.818,Thu,Introductory,2021,0,10,1,1,0,0,0,0
Spring,MALE,15,1.5,12,-0.833,Thu,Graduate,2018,1,31,1,1,0,0,1,0
Spring,FEMALE,16,3.437,148,-0.034,Thu,Advanced,2021,0,19,1,0,0,0,1,0
Spring,FEMALE,18,2.5,35,0.5,Thu,Graduate,2018,1,2,1,1,0,0,1,0
Spring,MALE,16,3.625,124,0.304,Thu,Introductory,2020,0,87,1,0,0,0,1,0
Spring,FEMALE,18,2.888,197,-0.069,Thu,Introductory,2018,0,15,0,1,0,0,1,0
Spring,MALE,18,3,40,0.334,Thu,Graduate,2018,1,41,1,1,0,0,1,0
Spring,MALE,13,2.538,136,-0.182,Thu,Introductory,2020,0,19,1,1,0,0,1,0
Spring,FEMALE,3,1,42,-1.083,Thu,Introductory,2018,1,8,0,1,0,0,1,0
Spring,MALE,13,2.333,146,-0.304,Thu,Introductory,2020,0,1,1,1,0,0,1,0
Spring,MALE,12,2.5,100,0.745,Thu,Introductory,2019,0,11,1,0,0,0,1,0
Spring,MALE,17,2.411,132,-0.589,Thu,Introductory,2021,0,34,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Thu,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,16,2.823,136,0.071,Thu,Introductory,2018,0,53,1,1,0,0,0,1
Spring,MALE,15,2.333,159,-0.198,Thu,Advanced,2020,0,3,1,0,0,0,0,1
Spring,MALE,20,3,152,-0.021,Thu,Intermediate,2020,0,2,1,0,0,0,0,1
Spring,FEMALE,13,3.461,135,-0.024,Thu,Introductory,2021,0,2,1,1,0,0,0,1
Spring,MALE,17,2.428,137,-0.294,Thu,Advanced,2018,0,63,0,1,0,0,0,1
Spring,MALE,19,3.368,143,-0.354,Fri,Intermediate,2018,0,47,0,1,0,0,0,0
Spring,MALE,15,1.5,12,-0.833,Fri,Graduate,2018,1,31,1,1,0,0,0,0
Spring,FEMALE,10,3.25,72,0.85,Fri,Introductory,2018,0,1,1,1,0,0,1,0
Spring,FEMALE,16,2.615,127,-0.498,Fri,Intermediate,2019,0,16,1,0,0,0,1,0
Spring,FEMALE,6,2,18,-1,Fri,Graduate,2018,0,6,1,1,0,0,1,0
Spring,MALE,14,3,139,-0.201,Fri,Introductory,2020,0,23,1,1,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Fri,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,15,3.75,147,-0.055,Fri,Introductory,2020,0,14,1,1,0,0,1,0
Spring,MALE,13,2.4,84,-0.637,Fri,Introductory,2021,0,5,1,0,0,0,1,0
Spring,MALE,15,2,120,-0.897,Fri,Introductory,2021,0,6,1,1,0,0,1,0
Spring,FEMALE,19,4,113,0,Fri,Introductory,2021,0,71,1,1,0,0,1,0
Spring,MALE,13,2.538,136,-0.182,Fri,Introductory,2020,0,19,1,1,0,0,1,0
Spring,MALE,16,3.625,133,0.121,Tue,Introductory,2021,0,62,1,0,0,0,0,0
Spring,FEMALE,14,1.818,99,-0.477,Tue,Introductory,2021,0,18,1,1,0,0,0,0
Spring,FEMALE,15,2.333,75,0.048,Tue,Graduate,2018,0,14,1,1,0,0,0,0
Spring,FEMALE,12,3.416,147,-0.127,Tue,Intermediate,2021,0,17,1,0,0,0,0,0
Spring,MALE,15,3.2,30,-0.133,Tue,Introductory,2018,1,55,0,0,0,0,0,0
Spring,FEMALE,19,3.812,126,0.209,Tue,Intermediate,2020,0,11,1,0,0,0,0,0
Spring,FEMALE,14,3.538,110,-0.109,Tue,Introductory,2021,0,11,1,1,0,0,0,0
Spring,MALE,17,3.571,113,0.064,Tue,Intermediate,2021,0,10,1,0,0,0,0,0
Spring,FEMALE,17,3.272,14,0,Tue,Graduate,2018,1,1,0,1,0,0,0,0
Spring,FEMALE,16,3.307,109,0.307,Tue,Introductory,2021,0,39,1,0,0,0,0,0
Spring,FEMALE,19,4,113,0,Tue,Introductory,2021,0,71,1,1,0,0,1,0
Spring,FEMALE,15,4,124,0.818,Tue,Introductory,2021,0,10,1,1,0,0,1,0
Spring,MALE,16,2.937,65,-0.357,Tue,Introductory,2018,1,1,1,0,0,0,1,0
Spring,FEMALE,13,3.153,165,0.062,Tue,Advanced,2019,0,14,1,0,0,0,1,0
Spring,MALE,15,2.933,146,-0.082,Tue,Introductory,2019,0,93,1,1,0,0,1,0
Spring,MALE,17,4,182,0,Tue,Intermediate,2018,0,1,0,1,0,0,1,0
Spring,MALE,12,3,160,-0.318,Tue,Advanced,2018,0,1,0,0,0,0,1,0
Spring,FEMALE,18,3.6,133,-0.16,Tue,Advanced,2020,0,36,1,0,0,0,1,0
Spring,MALE,16,4,107,0,Tue,Introductory,2021,0,36,1,1,0,0,1,0
Spring,MALE,15,3.2,30,-0.133,Tue,Intermediate,2018,1,55,0,0,0,0,1,0
Spring,MALE,18,2.5,111,-0.178,Tue,Introductory,2021,0,26,1,1,0,0,1,0
Spring,MALE,17,3.571,114,-0.165,Tue,Introductory,2021,0,25,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Tue,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,19,2,108,-0.716,Tue,Graduate,2020,0,27,1,1,0,0,1,0
Spring,FEMALE,15,2.333,75,0.048,Tue,Graduate,2018,0,14,1,1,0,0,1,0
Spring,MALE,3,4,138,0.114,Tue,Advanced,2021,0,23,1,0,0,0,1,0
Spring,FEMALE,16,2.687,125,-0.213,Tue,Advanced,2018,0,2,0,0,0,0,1,0
Spring,FEMALE,16,3.437,133,0.58,Tue,Intermediate,2018,0,11,0,0,0,0,1,0
Spring,FEMALE,17,3.375,132,-0.272,Tue,Introductory,2020,0,5,1,1,0,0,1,0
Spring,MALE,13,3.076,129,0.037,Tue,Introductory,2020,0,66,1,0,0,0,0,1
Spring,FEMALE,20,2.928,144,-0.297,Tue,Intermediate,2018,0,17,0,0,0,0,0,1
Spring,FEMALE,22,4,144,0.069,Tue,Advanced,2021,0,11,1,0,0,0,0,1
Spring,FEMALE,17,3.538,139,-0.148,Tue,Advanced,2021,0,18,1,0,0,0,0,1
Spring,FEMALE,19,4,6,0,Tue,Intermediate,2021,0,3,1,1,0,0,0,1
Spring,FEMALE,16,4,157,0,Tue,Advanced,2019,0,43,1,0,0,0,0,1
Spring,FEMALE,14,3.214,122,-0.406,Tue,Advanced,2020,0,31,1,0,0,0,0,1
Spring,FEMALE,13,3,153,-0.431,Tue,Advanced,2020,0,67,1,0,0,0,0,1
Spring,MALE,17,1.272,123,-0.842,Tue,Intermediate,2019,0,36,1,0,0,0,0,1
Spring,MALE,16,3.6,123,0.03,Tue,Advanced,2020,0,59,1,0,0,0,0,1
Spring,MALE,18,3.75,114,-0.184,Tue,Introductory,2021,0,1,1,0,0,0,0,1
Spring,FEMALE,20,3.823,117,0.542,Tue,Intermediate,2018,0,13,0,0,0,0,0,1
Spring,FEMALE,15,3,150,-0.279,Tue,Introductory,2019,0,18,1,1,0,0,0,1
Spring,FEMALE,19,3.437,133,0.064,Tue,Intermediate,2020,0,7,1,0,0,0,0,1
Spring,FEMALE,19,3.684,166,0.018,Wed,Intermediate,2018,0,18,0,0,0,0,0,0
Spring,MALE,20,1.85,135,-0.316,Wed,Introductory,2018,0,18,0,1,0,0,0,0
Spring,MALE,18,3.47,114,-0.215,Wed,Intermediate,2021,0,67,1,0,0,0,0,0
Spring,FEMALE,11,2.545,133,-0.31,Wed,Intermediate,2019,0,34,1,0,0,0,0,0
Spring,MALE,15,1.5,12,-0.833,Wed,Graduate,2018,1,31,1,1,0,0,0,0
Spring,MALE,13,2.692,133,-0.347,Wed,Introductory,2020,0,95,1,1,0,0,0,0
Spring,MALE,12,2.5,145,-0.884,Wed,Intermediate,2020,0,40,1,1,0,0,1,0
Spring,MALE,18,3.166,149,-0.054,Wed,Intermediate,2019,0,7,1,0,0,0,1,0
Spring,FEMALE,18,2.666,136,-0.138,Wed,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,FEMALE,18,3.666,133,0.782,Wed,Intermediate,2018,0,24,0,0,0,0,1,0
Spring,MALE,15,3,130,-0.075,Wed,Intermediate,2020,0,7,1,0,0,0,1,0
Spring,MALE,13,2.4,106,-0.514,Wed,Introductory,2021,0,4,1,0,0,0,1,0
Spring,FEMALE,16,4,122,0,Wed,Intermediate,2021,0,3,1,0,0,0,1,0
Spring,MALE,16,3.5,86,0.756,Wed,Intermediate,2021,0,80,1,0,0,0,1,0
Spring,MALE,18,3,40,0.334,Wed,Intermediate,2018,1,41,1,0,0,0,1,0
Spring,FEMALE,19,3.25,123,-0.301,Wed,Intermediate,2020,0,7,1,0,0,0,1,0
Spring,MALE,12,2.75,21,-0.25,Wed,Introductory,2018,1,11,1,1,0,0,1,0
Spring,FEMALE,12,2.75,79,-0.174,Wed,Intermediate,2018,0,48,0,0,0,0,1,0
Spring,MALE,14,2.285,123,-0.706,Wed,Intermediate,2019,0,2,1,0,0,0,1,0
Spring,FEMALE,19,3.25,133,0.371,Wed,Intermediate,2018,0,59,0,0,0,0,1,0
Spring,MALE,17,2.411,132,-0.589,Wed,Introductory,2021,0,34,1,0,0,0,1,0
Spring,MALE,15,2.4,128,-0.415,Wed,Intermediate,2020,0,34,1,0,0,0,1,0
Spring,FEMALE,13,4,118,0,Wed,Introductory,2021,0,8,1,0,0,0,1,0
Spring,MALE,15,3.2,118,1.153,Wed,Introductory,2020,0,1,1,0,0,0,1,0
Spring,FEMALE,12,3.75,125.36,0.644,Wed,Introductory,2018,0,55,0,0,0,0,1,0
Spring,FEMALE,15,3,118,-0.642,Wed,Graduate,2021,0,28,1,1,0,0,1,0
Spring,FEMALE,17,3.071,153,-0.37,Wed,Advanced,2019,0,5,1,0,0,0,1,0
Spring,FEMALE,19,4,113,0,Wed,Introductory,2021,0,71,1,1,0,0,1,0
Spring,MALE,12,2.333,116,-0.062,Wed,Introductory,2021,0,1,1,0,0,0,1,0
Spring,FEMALE,16,4,114,0,Wed,Intermediate,2021,0,4,1,0,0,0,1,0
Spring,MALE,14,3.142,127,0.384,Wed,Intermediate,2019,0,11,1,0,0,0,1,0
Spring,FEMALE,13,3.25,126,-0.074,Wed,Intermediate,2019,0,23,1,0,0,0,1,0
Spring,FEMALE,16,2.687,137,-0.17,Wed,Intermediate,2019,0,2,1,0,0,0,1,0
Spring,FEMALE,20,4,132,0.079,Wed,Intermediate,2020,0,21,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Wed,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,17,3.357,136,-0.151,Wed,Introductory,2020,0,7,1,0,0,0,1,0
Spring,MALE,18,1.75,109,-1.009,Wed,Graduate,2021,0,12,1,1,0,0,1,0
Spring,FEMALE,18,3.235,122,-0.252,Wed,Introductory,2021,0,18,1,1,0,0,1,0
Spring,MALE,16,3.5,86,0.756,Wed,Introductory,2021,0,80,1,1,0,0,1,0
Spring,MALE,13,3.75,125,3.75,Wed,Introductory,2021,0,14,1,1,0,0,1,0
Spring,FEMALE,16,4,157,0,Wed,Advanced,2019,0,43,1,0,0,0,1,0
Spring,FEMALE,17,3.588,133,-0.124,Wed,Advanced,2018,0,59,0,0,0,0,1,0
Spring,FEMALE,12,3.75,125.36,0.644,Wed,Introductory,2018,0,55,0,0,0,0,1,0
Spring,FEMALE,15,2.4,107,-0.885,Wed,Introductory,2021,0,58,1,0,0,0,1,0
Spring,FEMALE,15,3.8,73,1.006,Wed,Introductory,2021,0,46,1,0,0,0,1,0
Spring,MALE,13,2.384,101,-0.33,Wed,Introductory,2018,0,9,1,0,0,0,1,0
Spring,FEMALE,19,3.437,133,0.064,Wed,Intermediate,2020,0,7,1,0,0,0,1,0
Spring,FEMALE,14,3.538,110,-0.109,Wed,Introductory,2021,0,11,1,1,0,0,1,0
Spring,MALE,15,2.4,128,-0.415,Wed,Introductory,2020,0,34,1,0,0,0,1,0
Spring,FEMALE,16,3.25,123,-0.466,Wed,Introductory,2021,0,39,1,1,0,0,0,1
Spring,FEMALE,13,2.846,120,-0.477,Wed,Introductory,2021,0,3,1,0,0,0,0,1
Spring,MALE,16,4,122,0.077,Wed,Intermediate,2019,0,8,1,0,0,0,0,1
Spring,FEMALE,16,3.625,130,0.12,Wed,Intermediate,2019,0,8,1,0,0,0,0,1
Spring,MALE,18,3.166,131,0.223,Wed,Intermediate,2019,0,4,1,1,0,0,0,1
Spring,FEMALE,15,2.4,107,-0.885,Wed,Introductory,2021,0,58,1,1,0,0,0,1
Spring,MALE,14,2.818,144,-0.59,Wed,Introductory,2020,0,149,1,1,0,0,0,1
Spring,FEMALE,18,2,190.64,-0.088,Wed,Intermediate,2020,0,2,1,1,0,0,0,1
Spring,FEMALE,22,3.5,167,-0.271,Wed,Intermediate,2020,0,7,1,1,0,0,0,1
Spring,FEMALE,16,4,126,0.273,Thu,Intermediate,2018,0,2,0,1,0,0,0,0
Spring,FEMALE,19,3.437,133,0.064,Thu,Intermediate,2020,0,7,1,0,0,0,0,0
Spring,MALE,16,3,121,0.22,Thu,Intermediate,2021,0,31,1,1,0,0,0,0
Spring,FEMALE,11,2.909,128,-0.356,Thu,Advanced,2019,0,22,1,0,0,0,0,0
Spring,FEMALE,17,1.47,77,-0.206,Thu,Intermediate,2018,1,11,1,0,0,0,0,0
Spring,FEMALE,15,2.8,109,-0.879,Thu,Introductory,2021,0,9,1,1,0,0,1,0
Spring,FEMALE,16,4,126,0.125,Thu,Intermediate,2019,0,12,1,0,0,0,1,0
Spring,FEMALE,18,2.888,197,-0.069,Thu,Introductory,2018,0,15,0,1,0,0,1,0
Spring,MALE,19,2.5,148,-0.291,Thu,Graduate,2020,0,2,1,1,0,0,1,0
Spring,MALE,16,3.625,124,0.304,Thu,Introductory,2020,0,87,1,0,0,0,1,0
Spring,FEMALE,16,3.25,123,-0.466,Thu,Introductory,2021,0,39,1,1,0,0,1,0
Spring,FEMALE,20,3.55,171,-0.45,Thu,Intermediate,2021,0,24,1,0,0,0,1,0
Spring,FEMALE,11,2.909,128,-0.356,Thu,Advanced,2019,0,22,1,0,0,0,1,0
Spring,MALE,13,2,23,-0.5,Thu,Introductory,2018,1,2,1,1,0,0,1,0
Spring,FEMALE,20,2.588,144,-0.266,Thu,Advanced,2018,0,17,0,0,0,0,1,0
Spring,FEMALE,13,3.153,122,-0.504,Thu,Advanced,2020,0,12,1,0,0,0,1,0
Spring,FEMALE,18,3.6,133,-0.16,Thu,Advanced,2020,0,36,1,0,0,0,1,0
Spring,FEMALE,16,2.625,150,-1.375,Thu,Advanced,2021,0,6,1,0,0,0,1,0
Spring,FEMALE,15,2.75,125,0.087,Thu,Introductory,2020,0,3,1,1,0,0,1,0
Spring,MALE,13,3.75,125,3.75,Thu,Introductory,2021,0,14,1,1,0,0,1,0
Spring,MALE,13,2.692,133,-0.347,Thu,Intermediate,2020,0,95,1,0,0,0,1,0
Spring,MALE,18,3.166,149,-0.054,Thu,Intermediate,2019,0,7,1,0,0,0,1,0
Spring,FEMALE,15,2.5,71,-0.25,Thu,Intermediate,2018,1,8,1,0,0,0,1,0
Spring,MALE,17,3.823,126,-0.063,Thu,Advanced,2019,0,20,1,0,0,0,1,0
Spring,FEMALE,15,3,118,-0.642,Thu,Graduate,2021,0,28,1,1,0,0,1,0
Spring,FEMALE,17,3.588,124,-0.24,Thu,Intermediate,2021,0,5,1,0,0,0,1,0
Spring,FEMALE,13,2.357,127,-0.547,Thu,Introductory,2021,0,3,1,1,0,0,1,0
Spring,MALE,10,3.3,128,-0.366,Thu,Introductory,2021,0,4,1,0,0,0,1,0
Spring,MALE,18,3,40,0.334,Thu,Graduate,2018,1,41,1,1,0,0,1,0
Spring,FEMALE,16,2.187,125,-0.645,Thu,Introductory,2020,0,10,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Thu,Introductory,2020,0,149,1,1,0,0,1,0
Spring,FEMALE,19,2,108,-0.716,Thu,Graduate,2020,0,27,1,1,0,0,1,0
Spring,FEMALE,14,2.1,19,-0.11,Thu,Introductory,2018,1,3,1,1,0,0,1,0
Spring,MALE,14,2.769,67,0.408,Thu,Graduate,2020,1,1,1,1,0,0,1,0
Spring,FEMALE,14,2.1,19,-0.11,Thu,Introductory,2018,1,3,1,1,0,0,1,0
Spring,FEMALE,13,3.307,133,0.307,Thu,Advanced,2018,0,1,0,0,0,0,1,0
Spring,FEMALE,19,4,113,0,Thu,Introductory,2021,0,71,1,1,0,0,1,0
Spring,MALE,18,2.833,179,0.218,Thu,Intermediate,2018,0,1,0,1,0,0,1,0
Spring,MALE,21,4,132,4,Thu,Introductory,2020,0,28,1,0,0,0,1,0
Spring,MALE,12,2,141,-0.629,Thu,Intermediate,2019,0,17,1,1,0,0,1,0
Spring,FEMALE,21,2.333,49,0.467,Thu,Graduate,2019,1,63,1,1,0,0,1,0
Spring,MALE,15,2.5,112,-0.35,Thu,Graduate,2021,0,4,1,1,0,0,0,1
Spring,FEMALE,20,2.928,144,-0.297,Thu,Advanced,2018,0,17,0,0,0,0,0,1
Spring,MALE,17,2.636,97,0.042,Thu,Graduate,2021,0,1,1,1,0,0,0,1
Spring,FEMALE,15,2.8,109,-0.879,Thu,Introductory,2021,0,9,1,1,0,0,0,1
Spring,MALE,17,1.272,123,-0.842,Thu,Advanced,2019,0,36,1,0,0,0,0,1
Spring,FEMALE,17,3.764,133,-0.086,Thu,Introductory,2020,0,58,1,1,0,0,0,1
Spring,MALE,14,3,139,-0.201,Thu,Introductory,2020,0,23,1,1,0,0,0,1
Spring,FEMALE,14,3,97,0.18,Thu,Introductory,2021,0,30,1,1,0,0,0,1
Spring,FEMALE,12,3.75,125.36,0.644,Thu,Introductory,2018,0,55,0,0,0,0,0,1
Spring,MALE,20,3.722,143,-0.042,Thu,Intermediate,2020,0,5,1,1,0,0,0,1
Spring,MALE,19,3.076,84,0.29,Thu,Graduate,2021,0,13,1,1,0,0,0,1
Spring,MALE,14,2.538,60,0.138,Thu,Introductory,2021,0,3,1,1,0,0,0,1
Spring,FEMALE,19,3.25,133,0.371,Thu,Intermediate,2018,0,59,0,0,0,0,0,1
Spring,FEMALE,14,2.875,125,-0.297,Thu,Advanced,2018,0,19,0,0,0,0,0,1
Spring,FEMALE,13,2.8,62,-0.54,Thu,Introductory,2018,1,20,1,0,0,0,0,1
Spring,MALE,18,3.2,156,0.238,Thu,Advanced,2019,0,33,1,1,0,0,0,1
Spring,MALE,15,2.933,146,-0.082,Thu,Introductory,2019,0,93,1,1,0,0,0,1
Spring,MALE,19,1.666,104,-0.859,Thu,Graduate,2021,0,17,1,1,0,0,0,1
Spring,MALE,17,2.428,137,-0.294,Thu,Advanced,2018,0,63,0,1,0,0,0,1
Spring,FEMALE,14,2.571,139,0.041,Thu,Introductory,2018,0,22,0,1,0,0,0,1
Spring,MALE,12,2,141,-0.629,Thu,Intermediate,2019,0,17,1,1,0,0,0,1
Spring,FEMALE,19,4,146,0.717,Fri,Graduate,2019,0,15,1,1,0,0,0,0
Spring,FEMALE,14,3.357,142,-0.331,Fri,Intermediate,2019,0,44,1,0,0,0,0,0
Spring,MALE,15,2.933,146,-0.082,Fri,Introductory,2019,0,93,1,1,0,0,0,0
Spring,MALE,16,4,107,0,Fri,Introductory,2021,0,36,1,1,0,0,0,0
Spring,MALE,17,1.272,123,-0.842,Fri,Intermediate,2019,0,36,1,0,0,0,0,0
Spring,MALE,12,2,141,-0.629,Fri,Intermediate,2019,0,17,1,1,0,0,1,0
Spring,MALE,15,2.933,146,-0.082,Fri,Introductory,2019,0,93,1,1,0,0,1,0
Spring,FEMALE,14,3.357,142,-0.331,Fri,Intermediate,2019,0,44,1,0,0,0,1,0
Spring,MALE,15,1.75,59,-0.267,Fri,Intermediate,2018,1,19,1,0,0,0,1,0
Spring,FEMALE,19,3.437,133,0.064,Fri,Intermediate,2020,0,7,1,0,0,0,1,0
Spring,FEMALE,1,0,98,-3.833,Fri,Graduate,2018,0,25,0,0,0,0,1,0
Spring,MALE,16,3.769,109,0.318,Fri,Introductory,2021,0,4,1,0,0,0,1,0
Spring,FEMALE,19,4,113,0,Fri,Introductory,2021,0,71,1,1,0,0,1,0
Spring,MALE,13,2.692,133,-0.347,Fri,Intermediate,2020,0,95,1,0,0,0,1,0
Spring,FEMALE,19,2,108,-0.716,Sun,Graduate,2020,0,27,1,1,0,0,0,1
Spring,FEMALE,16,3,78,0.272,Sun,Introductory,2019,0,21,1,1,0,0,0,1
Spring,MALE,19,1.666,104,-0.859,Sun,Graduate,2021,0,17,1,1,0,0,0,1
Spring,FEMALE,20,3.55,171,-0.45,Sun,Intermediate,2021,0,24,1,0,0,0,0,1
Spring,MALE,19,3.368,143,-0.354,Sun,Intermediate,2018,0,47,0,1,0,0,0,1
Spring,FEMALE,16,4,156,0.024,Sun,Introductory,2020,0,22,1,1,0,0,0,1
Spring,FEMALE,19,4,113,0,Sun,Introductory,2021,0,71,1,1,0,0,0,1
Spring,FEMALE,14,3.785,143,0.213,Sun,Introductory,2021,0,34,1,1,0,0,0,1
Spring,MALE,12,0.857,154,-1.688,Sun,Introductory,2020,0,9,1,1,0,0,0,1
Spring,MALE,17,2.428,137,-0.294,Sun,Advanced,2018,0,63,0,1,0,0,0,1
Spring,FEMALE,18,3.235,122,-0.252,Sun,Introductory,2021,0,18,1,1,0,0,0,1
Spring,FEMALE,17,4,134,0.252,Sun,Introductory,2020,0,13,1,1,0,0,0,1
Spring,FEMALE,20,2.615,82,0.033,Sun,Introductory,2021,0,3,1,1,0,0,0,1
Spring,MALE,12,2.75,155,0.57,Sun,Introductory,2020,0,38,1,1,0,0,0,1
Spring,FEMALE,11,2.545,133,-0.31,Sun,Intermediate,2019,0,34,1,0,0,0,0,1
Spring,MALE,5,0,193,-2.054,Mon,Introductory,2018,0,24,0,1,0,0,0,0
Spring,MALE,17,3.142,131,-0.108,Mon,Intermediate,2019,0,34,1,0,0,0,0,0
Spring,FEMALE,19,2.312,125,-0.382,Mon,Introductory,2020,0,1,1,0,0,0,0,0
Spring,FEMALE,21,3.666,210,-0.011,Mon,Advanced,2020,0,13,1,1,0,0,0,0
Spring,FEMALE,19,4,159,0.138,Mon,Intermediate,2019,0,8,1,1,0,0,0,0
Spring,MALE,17,2.428,137,-0.294,Mon,Advanced,2018,0,63,0,1,0,0,0,0
Spring,MALE,18,3.47,114,-0.215,Mon,Introductory,2021,0,67,1,0,0,0,0,0
Spring,FEMALE,15,1.733,149,-0.718,Mon,Introductory,2018,0,9,0,1,0,0,0,0
Spring,MALE,17,3.437,128,-0.151,Mon,Intermediate,2020,0,44,1,0,0,0,0,0
Spring,MALE,13,2.692,133,-0.347,Mon,Intermediate,2020,0,95,1,0,0,0,0,0
Spring,FEMALE,16,3.312,122,0.122,Mon,Intermediate,2019,0,26,1,0,0,0,0,0
Spring,FEMALE,20,4,123,0.112,Mon,Advanced,2021,0,110,1,0,0,0,0,0
Spring,FEMALE,14,2.928,141,-0.24,Mon,Advanced,2019,0,28,1,0,0,0,0,0
Spring,MALE,17,2.529,131,0.076,Mon,Intermediate,2020,0,2,1,0,0,0,1,0
Spring,FEMALE,18,1,60,-0.311,Mon,Intermediate,2019,1,1,1,0,0,0,1,0
Spring,FEMALE,15,2.6,87,0.975,Mon,Intermediate,2020,0,6,1,0,0,0,1,0
Spring,MALE,12,2.5,110,-0.611,Mon,Intermediate,2021,0,15,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Mon,Intermediate,2020,0,149,1,0,0,0,1,0
Spring,MALE,14,2.818,144,-0.59,Mon,Intermediate,2020,0,149,1,0,0,0,1,0
Spring,FEMALE,15,3.6,125,0.342,Mon,Introductory,2020,0,8,1,1,0,0,1,0
Spring,FEMALE,15,2.333,75,0.048,Mon,Graduate,2018,0,14,1,1,0,0,1,0
Spring,MALE,16,1.714,71,-0.707,Mon,Graduate,2021,0,6,1,1,0,0,1,0
Spring,MALE,17,4,55,1.455,Mon,Graduate,2021,0,6,1,1,0,0,1,0
Spring,MALE,16,3.812,122,0.132,Mon,Advanced,2019,0,32,1,0,0,0,1,0
Spring,MALE,16,3.769,109,0.318,Mon,Introductory,2021,0,4,1,0,0,0,1,0
