Semester,Semester_Week,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Month,Hour_of_Day,Course_Level,Class_Standing_BGSU,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT
Spring 2017,5,46,MALE,13,3.769,128,0.181,Fri,Feb,15,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,5,66,FEMALE,12,2.5,89,-0.817,Fri,Feb,15,Introductory,Junior,2017,0,TRUE,TRUE,FALSE
Spring 2017,5,12,FEMALE,24,3.055,163,-0.242,Fri,Feb,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,5,160,MALE,10,2.769,137,0.213,Sun,Feb,18,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,5,129,MALE,13,1.769,133,-0.542,Sun,Feb,18,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,5,145,FEMALE,13,3.384,151,-0.205,Sun,Feb,18,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,5,154,FEMALE,12,3.666,131,0.244,Sun,Feb,18,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,5,85,FEMALE,16,2.687,162,-0.738,Sun,Feb,18,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,5,170,FEMALE,17,3.647,129,-0.103,Sun,Feb,19,Intermediate,Extended,2021,0,FALSE,FALSE,TRUE
Spring 2017,5,165,MALE,16,4,126,0,Sun,Feb,19,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,5,49,MALE,15,3.6,122,-0.08,Sun,Feb,19,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,5,27,MALE,16,3.812,179,0.64,Sun,Feb,19,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,5,25,FEMALE,16,4,124,0.5,Sun,Feb,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,5,81,FEMALE,17,3.785,138,0.064,Sun,Feb,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,5,95,MALE,15,2.4,125,-0.944,Sun,Feb,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,5,138,MALE,13,2.769,122,0.006,Sun,Feb,19,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,5,145,MALE,12,2,132,-0.457,Sun,Feb,19,Intermediate,Extended,2017,0,TRUE,FALSE,TRUE
Spring 2017,5,18,MALE,18,3.2,150,0.125,Sun,Feb,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,5,120,MALE,13,2.384,129,-0.333,Sun,Feb,19,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,5,120,MALE,16,3.437,137,-0.12,Sun,Feb,19,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,5,88,MALE,15,3.6,122,-0.08,Sun,Feb,20,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,5,57,MALE,18,4,143,0.278,Sun,Feb,20,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,5,49,MALE,15,3.2,124,-0.279,Sun,Feb,21,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,5,49,MALE,16,3.307,125,-0.03,Sun,Feb,21,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,5,40,MALE,15,2.4,125,-0.944,Sun,Feb,21,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,293,MALE,16,2.687,137,-0.261,Mon,Feb,9,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,77,MALE,15,4,134,0.495,Mon,Feb,9,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,16,MALE,9,3,126,-0.454,Mon,Feb,9,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,237,MALE,13,3,136,0.008,Mon,Feb,10,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,110,MALE,17,2.882,126,0.032,Mon,Feb,10,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,6,84,FEMALE,17,3.571,122,-0.155,Mon,Feb,10,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,6,21,MALE,20,3,139,-0.015,Mon,Feb,10,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,36,FEMALE,3,3,130.97,-0.4,Mon,Feb,10,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,82,MALE,15,2.8,132,0.142,Mon,Feb,10,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,45,FEMALE,13,3.75,142,1.35,Mon,Feb,10,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,13,MALE,6,3.5,21,-0.214,Mon,Feb,11,Advanced,Freshman,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,598,MALE,12,2,132,-0.457,Mon,Feb,11,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,51,FEMALE,14,2.545,125,-0.318,Mon,Feb,11,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,55,MALE,14,2,133,-0.59,Mon,Feb,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,32,MALE,15,3.25,53,0.208,Mon,Feb,11,Advanced,Sophomore,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,151,FEMALE,15,2.416,133,-0.441,Mon,Feb,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,13,FEMALE,15,1.8,23,-0.571,Mon,Feb,11,Intermediate,Freshman,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,87,MALE,10,2.5,123,-0.405,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,75,FEMALE,16,3.375,143,-0.197,Mon,Feb,12,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,163,MALE,13,2.769,122,0.006,Mon,Feb,12,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,6,128,MALE,16,1.875,135,-0.802,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,42,MALE,15,4,123,0.265,Mon,Feb,12,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,114,MALE,15,4,134,0.495,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,12,MALE,14,2,133,-0.59,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,24,FEMALE,16,3.625,133,0.252,Mon,Feb,12,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,79,MALE,12,4,122,0,Mon,Feb,12,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,108,MALE,10,3.4,145,0.857,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,178,MALE,8,2,151,-0.943,Mon,Feb,12,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,106,FEMALE,16,3.062,128,-0.232,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,49,FEMALE,15,3.533,130,-0.201,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,69,MALE,12,2.857,147,-0.723,Mon,Feb,12,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,75,MALE,16,3.8,139,0.207,Mon,Feb,12,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,76,MALE,15,2.4,179,-0.215,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,74,MALE,13,3.307,144,0.511,Mon,Feb,12,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,81,MALE,12,2.666,163,-0.094,Mon,Feb,12,Introductory,Extended,2017,0,FALSE,TRUE,FALSE
Spring 2017,6,55,MALE,16,3.25,78.02,0.679,Mon,Feb,12,Intermediate,Junior,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,72,FEMALE,16,4,125,0.058,Mon,Feb,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,72,MALE,15,4,134,0.026,Mon,Feb,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,72,FEMALE,15,3.6,47,0.067,Mon,Feb,13,Intermediate,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,6,65,FEMALE,14,4,126,0,Mon,Feb,13,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,64,FEMALE,16,3.375,122,-0.178,Mon,Feb,13,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,64,FEMALE,17,3.588,122,-0.049,Mon,Feb,13,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,74,MALE,13,2.076,133,-0.963,Mon,Feb,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,7,MALE,17,4,31,0,Mon,Feb,13,Intermediate,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,6,85,MALE,9,4,134,0.825,Mon,Feb,13,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,38,MALE,15,3.4,122,0.284,Mon,Feb,13,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,47,FEMALE,16,3.375,143,-0.197,Mon,Feb,13,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,51,MALE,14,2.615,131,0.138,Mon,Feb,13,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,75,MALE,19,3.375,181,0.122,Mon,Feb,13,Introductory,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,56,FEMALE,16,2.625,150,-0.98,Mon,Feb,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,56,FEMALE,16,2.375,129,-0.907,Mon,Feb,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,38,FEMALE,15,2.8,163,-0.419,Mon,Feb,13,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,6,65,FEMALE,16,4,122,0.2,Mon,Feb,13,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,64,FEMALE,18,4,136,0,Mon,Feb,13,Intermediate,Extended,2020,1,FALSE,FALSE,FALSE
Spring 2017,6,63,FEMALE,19,3.473,128,-0.051,Mon,Feb,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,31,MALE,16,2.687,138,-0.335,Mon,Feb,13,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,75,MALE,14,2.428,145,-0.289,Mon,Feb,14,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,117,MALE,15,3.2,124,-0.279,Mon,Feb,14,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,15,FEMALE,16,4,126,0,Mon,Feb,14,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,87,FEMALE,14,3,157,-0.082,Mon,Feb,14,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,79,FEMALE,20,3.588,148,0.117,Mon,Feb,14,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,105,MALE,15,2.4,134,-0.288,Mon,Feb,14,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,93,FEMALE,17,3.294,134,0.08,Mon,Feb,14,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,36,FEMALE,17,3.571,133,-0.176,Mon,Feb,14,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,44,MALE,13,3.307,144,0.511,Mon,Feb,14,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,25,MALE,19,3.631,144,0.223,Mon,Feb,14,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,205,MALE,15,3.8,122,0.178,Mon,Feb,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,33,FEMALE,18,2.294,77,0.616,Mon,Feb,15,Introductory,Junior,2018,0,FALSE,TRUE,FALSE
Spring 2017,6,36,MALE,14,2.428,134,-0.372,Mon,Feb,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,121,MALE,15,3.8,126,0.14,Mon,Feb,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,59,MALE,16,3.307,125,-0.03,Mon,Feb,15,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,56,FEMALE,16,4,122,0,Mon,Feb,15,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,26,FEMALE,16,4,126,0,Mon,Feb,15,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,6,94,MALE,13,1.769,133,-0.542,Mon,Feb,15,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,23,MALE,14,1.928,122,-1.092,Mon,Feb,15,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,50,MALE,13,3.769,125,0.391,Mon,Feb,15,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,58,MALE,17,3,148,0.188,Mon,Feb,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,136,MALE,16,2.875,141,-0.677,Mon,Feb,15,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,140,FEMALE,16,2.812,141,-0.263,Mon,Feb,15,Intermediate,Extended,2017,0,TRUE,FALSE,TRUE
Spring 2017,6,56,FEMALE,18,2.888,151,-0.338,Mon,Feb,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,85,MALE,16,2.875,122,-0.137,Mon,Feb,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,81,MALE,13,2,156,-1.048,Mon,Feb,15,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,40,FEMALE,16,3.625,133,0.252,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,67,MALE,17,3.823,124,0.502,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,36,MALE,16,2.312,131,-0.25,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,8,FEMALE,17,3.117,78,-0.191,Mon,Feb,16,Advanced,Junior,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,45,MALE,19,3.307,150,0.207,Mon,Feb,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,61,MALE,15,3.666,123,0.096,Mon,Feb,16,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,28,MALE,15,2.25,129,-0.789,Mon,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,73,MALE,15,2.6,125,0.076,Mon,Feb,17,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,6,39,FEMALE,16,3.437,122,-0.563,Mon,Feb,17,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,18,MALE,12,2.75,90,0.973,Mon,Feb,17,Intermediate,Senior,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,17,MALE,13,2.384,61,-0.219,Mon,Feb,17,Intermediate,Junior,2017,1,TRUE,FALSE,FALSE
Spring 2017,6,17,MALE,12,2,105,-0.285,Mon,Feb,17,Intermediate,Senior,2017,0,FALSE,FALSE,FALSE
Spring 2017,6,25,MALE,18,3.333,114,0.046,Mon,Feb,17,Intermediate,Senior,2017,0,TRUE,FALSE,TRUE
Spring 2017,6,38,FEMALE,16,3.75,136,0.09,Mon,Feb,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,55,FEMALE,16,3.375,143,-0.197,Mon,Feb,17,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,28,MALE,12,3.25,167,0.612,Mon,Feb,17,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,36,MALE,17,3.117,132,0.204,Mon,Feb,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,141,MALE,18,4,143,0.278,Mon,Feb,17,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,71,FEMALE,13,1.846,141,-0.81,Mon,Feb,17,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,48,MALE,13,3.769,128,0.181,Mon,Feb,18,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,68,MALE,15,2.8,133,-0.144,Mon,Feb,18,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,58,MALE,16,3.687,123,-0.04,Mon,Feb,18,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,102,FEMALE,12,3.333,151,-0.462,Mon,Feb,18,Intermediate,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,34,FEMALE,16,3.375,143,-0.197,Mon,Feb,18,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,66,FEMALE,14,3,117,-0.281,Mon,Feb,18,Introductory,Senior,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,33,FEMALE,16,3.666,129,-0.111,Mon,Feb,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,92,FEMALE,16,3.09,148,0.375,Mon,Feb,19,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,55,MALE,18,3.833,143,0.069,Mon,Feb,19,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,107,FEMALE,24,3.4,153,-0.031,Mon,Feb,19,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,94,MALE,16,2.875,143,-0.654,Mon,Feb,19,Intermediate,Extended,2019,0,FALSE,FALSE,TRUE
Spring 2017,6,20,MALE,13,3.307,144,0.511,Mon,Feb,19,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,22,MALE,13,3.076,56,0.03,Mon,Feb,19,Advanced,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,6,44,MALE,17,3.058,137,-0.396,Mon,Feb,19,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,58,FEMALE,12,3.5,122,0.024,Mon,Feb,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,56,FEMALE,12,3.75,131,0.281,Mon,Feb,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,42,FEMALE,15,3.571,131,-0.005,Mon,Feb,19,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,49,FEMALE,13,3.076,132.5,-0.304,Mon,Feb,19,Intermediate,Extended,2018,0,TRUE,FALSE,TRUE
Spring 2017,6,64,FEMALE,15,1.8,23,-0.571,Mon,Feb,20,Introductory,Freshman,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,12,FEMALE,16,4,122,0,Mon,Feb,20,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,15,MALE,16,3.625,122,0.39,Mon,Feb,20,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,6,78,MALE,15,2.4,125,-0.944,Tue,Feb,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,251,MALE,12,2,132,-0.457,Tue,Feb,8,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,62,MALE,13,3.076,86,0.041,Tue,Feb,8,Advanced,Junior,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,95,MALE,15,2.8,132,0.142,Tue,Feb,9,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,125,MALE,9,3,126,-0.454,Tue,Feb,9,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,58,FEMALE,14,3,138,0.412,Tue,Feb,9,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,206,FEMALE,16,2.812,141,-0.263,Tue,Feb,9,Advanced,Extended,2017,0,TRUE,FALSE,FALSE
Spring 2017,6,46,MALE,13,2.076,133,-0.963,Tue,Feb,9,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,53,MALE,14,2.437,131,-0.311,Tue,Feb,9,Intermediate,Extended,2017,0,TRUE,FALSE,TRUE
Spring 2017,6,25,MALE,6,3.5,21,-0.214,Tue,Feb,9,Advanced,Freshman,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,16,FEMALE,10,2.7,125,-0.05,Tue,Feb,10,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,116,MALE,15,4,156,0.402,Tue,Feb,10,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,42,MALE,12,3.25,167,0.612,Tue,Feb,10,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,103,FEMALE,17,3.117,143,0.291,Tue,Feb,10,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,45,MALE,17,3.47,124,0.018,Tue,Feb,10,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,95,MALE,17,3.411,124,0.151,Tue,Feb,10,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,127,MALE,13,1.25,105,-0.725,Tue,Feb,11,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Spring 2017,6,71,FEMALE,18,3,122,-0.156,Tue,Feb,11,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,80,FEMALE,17,3.785,138,0.064,Tue,Feb,11,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,40,MALE,14,3.071,145,0,Tue,Feb,11,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,40,MALE,13,2.846,125,-0.067,Tue,Feb,11,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,70,FEMALE,13,3.307,122,-0.185,Tue,Feb,11,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,121,FEMALE,14,3,117,-0.281,Tue,Feb,11,Introductory,Senior,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,84,MALE,17,3.529,124,-0.034,Tue,Feb,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,57,MALE,13,3.769,128,0.181,Tue,Feb,11,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,46,FEMALE,15,2.6,150,-0.42,Tue,Feb,11,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,81,FEMALE,16,2.687,162,-0.738,Tue,Feb,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,84,FEMALE,16,3.25,123,-0.301,Tue,Feb,11,Intermediate,Extended,2020,0,FALSE,FALSE,TRUE
Spring 2017,6,25,FEMALE,15,3,33,0.042,Tue,Feb,11,Introductory,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,6,19,FEMALE,16,3.75,136,0.09,Tue,Feb,12,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,94,FEMALE,13,3.769,24,0.269,Tue,Feb,12,Intermediate,Freshman,2021,0,FALSE,FALSE,FALSE
Spring 2017,6,89,MALE,15,3.5,129,0.079,Tue,Feb,12,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Spring 2017,6,91,MALE,14,2,133,-0.59,Tue,Feb,12,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,43,MALE,16,2.312,46,-0.423,Tue,Feb,12,Introductory,Sophomore,2017,1,TRUE,FALSE,FALSE
Spring 2017,6,28,FEMALE,19,3.105,122,-0.253,Tue,Feb,13,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,175,FEMALE,17,4,124,0.524,Tue,Feb,13,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,54,MALE,14,2.214,169.02,-0.695,Tue,Feb,13,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,17,FEMALE,17,3.647,128,0.216,Tue,Feb,13,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,69,MALE,13,2.076,133,-0.963,Tue,Feb,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,72,FEMALE,18,2.933,144,-0.24,Tue,Feb,14,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,120,MALE,12,4,27,0,Tue,Feb,14,Introductory,Freshman,2017,1,TRUE,TRUE,FALSE
Spring 2017,6,61,MALE,15,3.2,132,-0.295,Tue,Feb,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,62,FEMALE,16,2.937,155,-0.012,Tue,Feb,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,50,FEMALE,13,3.75,142,1.35,Tue,Feb,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,61,FEMALE,16,2.666,143,-0.687,Tue,Feb,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,56,MALE,12,2.666,163,-0.094,Tue,Feb,15,Introductory,Extended,2017,0,FALSE,TRUE,FALSE
Spring 2017,6,44,MALE,17,3,148,0.188,Tue,Feb,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,171,MALE,15,2.533,133,0.029,Tue,Feb,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,58,FEMALE,16,2.937,155,-0.012,Tue,Feb,15,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,60,MALE,13,3.461,51,0.435,Tue,Feb,16,Introductory,Sophomore,2018,0,TRUE,FALSE,FALSE
Spring 2017,6,41,MALE,12,2.75,141,0.149,Tue,Feb,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,101,FEMALE,24,3.4,153,-0.031,Tue,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,99,FEMALE,24,3.4,153,-0.031,Tue,Feb,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Spring 2017,6,109,FEMALE,16,3.687,133,-0.073,Tue,Feb,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Spring 2017,6,86,FEMALE,15,3.533,130,-0.201,Tue,Feb,16,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,104,FEMALE,17,2.692,51,0.137,Tue,Feb,16,Introductory,Sophomore,2017,1,TRUE,TRUE,FALSE
Spring 2017,6,165,MALE,14,2.642,124,-0.659,Tue,Feb,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Spring 2017,6,76,MALE,19,3.631,144,0.223,Tue,Feb,17,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
