Semester,Semester_Week,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Month,Hour_of_Day,Course_Level,Class_Standing_BGSU,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT
Fall 2017,15,FEMALE,14,2.571,139,0.041,Tue,Nov,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,15,3,34,-0.285,Tue,Nov,20,Introductory,Sophomore,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3,121,0.22,Tue,Nov,20,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,23,2.882,143,-0.529,Tue,Nov,20,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,13,3,153,-0.431,Tue,Nov,20,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,2,120,-0.897,Tue,Nov,20,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,3.357,98,0.123,Tue,Nov,20,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.8,122,0.128,Tue,Nov,20,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,2.933,146,-0.082,Tue,Nov,21,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.4,128,0.333,Tue,Nov,21,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,20,3.6,115,-0.081,Tue,Nov,21,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,10,2.5,150,-1.108,Wed,Nov,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.8,137,0.413,Wed,Nov,8,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,MALE,16,3.625,133,0.121,Wed,Nov,9,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.5,156,0.347,Wed,Nov,10,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,17,3.833,125,0.198,Wed,Nov,10,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,18,2.5,111,-0.178,Wed,Nov,10,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,2.875,31,-0.405,Wed,Nov,10,Introductory,Sophomore,2018,1,TRUE,TRUE,FALSE
Fall 2017,15,FEMALE,6,3.5,78,0.247,Wed,Nov,11,Introductory,Junior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,19,3.6,114,0.575,Wed,Nov,11,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3.312,122,0.122,Wed,Nov,11,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,18,2.944,94,-0.284,Wed,Nov,11,Introductory,Senior,2018,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.8,122,0.128,Wed,Nov,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,19,4,112,0.794,Wed,Nov,11,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,20,3.062,99,-0.207,Wed,Nov,11,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,4,127,0,Wed,Nov,12,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,3.812,126,0.209,Wed,Nov,12,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3.357,98,0.123,Wed,Nov,12,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,21,2.687,145,-1.087,Wed,Nov,12,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,10,2.714,122,-1.286,Wed,Nov,12,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3.4,128,0.333,Wed,Nov,12,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,20,4,123,0.112,Wed,Nov,12,Intermediate,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,12,2.25,161,-0.458,Wed,Nov,13,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,14,4,154,0,Wed,Nov,13,Advanced,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,15,3.333,110,-0.229,Wed,Nov,13,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,13,2.307,119,-0.624,Wed,Nov,13,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.625,126,-0.375,Wed,Nov,13,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,21,2.333,49,0.467,Wed,Nov,13,Advanced,Sophomore,2019,1,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,20,3.55,171,-0.45,Wed,Nov,13,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,3,121,0.22,Wed,Nov,13,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.5,132,-0.078,Wed,Nov,13,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,15,3.2,140,0.278,Wed,Nov,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,17,3.352,128,0.457,Wed,Nov,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,15,4,122,0.062,Wed,Nov,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,20,4,123,0.112,Wed,Nov,14,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,4,113,0,Wed,Nov,14,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,2.333,125,0.189,Wed,Nov,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,19,3.1,65,0.575,Wed,Nov,14,Advanced,Junior,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,MALE,4,4,17,0.286,Wed,Nov,14,Intermediate,Freshman,2018,1,TRUE,FALSE,FALSE
Fall 2017,15,MALE,21,3.5,129,0.225,Wed,Nov,14,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,15,3.8,117,0.197,Wed,Nov,14,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.5,129,0.48,Wed,Nov,14,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,MALE,3,4,138,0.114,Wed,Nov,14,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,20,4,62,0,Wed,Nov,14,Advanced,Junior,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,4,126,0.125,Wed,Nov,14,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,18,3.47,114,-0.215,Wed,Nov,14,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3,78,0.272,Wed,Nov,15,Introductory,Junior,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,15,3,150,-0.279,Wed,Nov,15,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.666,133,0.782,Wed,Nov,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,15,2.6,124,-0.306,Wed,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.571,111,0.349,Wed,Nov,15,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,12,0.75,81,-0.726,Wed,Nov,15,Introductory,Junior,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,1.6,107,-1.162,Wed,Nov,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,17,3.823,128,0.132,Wed,Nov,15,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,12,4,145,0.455,Wed,Nov,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,15,3,103,0.282,Wed,Nov,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,13,3.538,125,0.151,Wed,Nov,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,18,4,111,0,Wed,Nov,15,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,17,3.642,33,-0.233,Wed,Nov,15,Advanced,Sophomore,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3,134,0.67,Wed,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,12,2.75,123,0.058,Wed,Nov,15,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,13,4,132,0.505,Wed,Nov,15,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,0,0,150,-3.867,Wed,Nov,15,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,15,3,132,-0.2,Wed,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.166,125.7,-0.084,Wed,Nov,15,Advanced,Extended,2018,0,TRUE,FALSE,TRUE
Fall 2017,15,MALE,19,3.368,126.7,0.158,Wed,Nov,15,Advanced,Extended,2018,0,TRUE,FALSE,TRUE
Fall 2017,15,MALE,18,3.333,126.36,0.083,Wed,Nov,15,Advanced,Extended,2018,0,TRUE,FALSE,TRUE
Fall 2017,15,FEMALE,10,2.5,150,-1.108,Wed,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,13,1.923,134,-0.733,Wed,Nov,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,18,2.8,130,-0.235,Wed,Nov,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,15,3.4,135,-0.37,Wed,Nov,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,20,4,123,0.112,Wed,Nov,16,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3.312,122,0.122,Wed,Nov,16,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,17,3.187,156,-0.255,Wed,Nov,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,19,3.307,128,0.084,Wed,Nov,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,10,3.857,124,0.367,Wed,Nov,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,18,3.8,199,-0.125,Wed,Nov,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,17,3.823,126,-0.063,Wed,Nov,16,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,13,3,123,-0.067,Wed,Nov,16,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3.363,126,-0.201,Wed,Nov,16,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,17,3.357,136,-0.151,Wed,Nov,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,3.437,133,0.064,Wed,Nov,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,3.5,156,0.347,Wed,Nov,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,17,2.428,137,-0.294,Wed,Nov,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3.75,95,0.533,Wed,Nov,16,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,18,2.944,94,-0.284,Wed,Nov,16,Introductory,Senior,2018,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,15,3.625,120,0.594,Wed,Nov,16,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,12,1.833,114,-1.105,Wed,Nov,16,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,15,3,129,0.103,Wed,Nov,16,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,15,3,34,-0.285,Wed,Nov,16,Introductory,Sophomore,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,20,3.823,117,0.542,Wed,Nov,16,Intermediate,Senior,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,14,1,106,-1.852,Wed,Nov,16,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,15,2.4,107,-0.885,Wed,Nov,16,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,2.5,119,-0.724,Wed,Nov,16,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,4,120,0.197,Wed,Nov,17,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,13,3.307,133,0.284,Wed,Nov,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,3.769,97,0.82,Wed,Nov,17,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,1.785,107,-0.922,Wed,Nov,17,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,19,4,159,0.138,Wed,Nov,17,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,13,1.5,78,-0.201,Wed,Nov,17,Advanced,Junior,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,FEMALE,20,3.214,46,0.214,Wed,Nov,17,Advanced,Sophomore,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,MALE,12,2.25,140,-0.173,Wed,Nov,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,17,4,130,0.212,Wed,Nov,17,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3.142,137,0.621,Wed,Nov,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,2.642,141,-1.358,Wed,Nov,17,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,3.25,133,0.371,Wed,Nov,17,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,19,4,112,0.794,Wed,Nov,17,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.6,123,0.03,Wed,Nov,17,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,14,2.642,122,-0.042,Wed,Nov,18,Introductory,Extended,2018,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.8,132,0.533,Wed,Nov,18,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,13,3.75,125,3.75,Wed,Nov,18,Advanced,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.5,129,0.48,Wed,Nov,18,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,MALE,18,3.2,156,0.238,Wed,Nov,18,Intermediate,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,13,2.307,119,-0.624,Wed,Nov,18,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,13,2.8,62,-0.54,Wed,Nov,18,Introductory,Junior,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,12,3.5,28,0.332,Wed,Nov,18,Advanced,Freshman,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.437,126,0.729,Wed,Nov,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,12,2.25,55,0.174,Wed,Nov,18,Introductory,Sophomore,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,15,3,118,-0.642,Wed,Nov,18,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,9,3.333,125,-0.011,Wed,Nov,19,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,15,2.4,125,-0.206,Wed,Nov,19,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,2.538,83,0.704,Wed,Nov,19,Intermediate,Junior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,19,3.062,133,-0.144,Wed,Nov,19,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,3,125,-0.337,Wed,Nov,19,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,17,3.47,128,0.695,Wed,Nov,19,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,16,3.625,133,0.121,Wed,Nov,19,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,20,3.062,99,-0.207,Wed,Nov,19,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,12,2.75,155,0.57,Wed,Nov,20,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,20,2.928,144,-0.297,Wed,Nov,20,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,21,3.5,149,-0.5,Wed,Nov,20,Introductory,Extended,2020,1,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.8,122,0.78,Wed,Nov,20,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,4,112,0.794,Wed,Nov,20,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,17,3.357,105,0.401,Wed,Nov,20,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3.625,126,-0.375,Wed,Nov,20,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,22,3.666,133,-0.172,Wed,Nov,21,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.6,141,0.421,Wed,Nov,21,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,3.142,137,0.621,Wed,Nov,21,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.625,124,0.304,Thu,Nov,8,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,4,0,60,-2.051,Thu,Nov,8,Introductory,Junior,2018,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,3.142,137,0.621,Thu,Nov,9,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.8,122,0.78,Thu,Nov,10,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,14,3,97,0.18,Thu,Nov,10,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,15,2.933,129,-0.4,Thu,Nov,10,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,FEMALE,19,4,112,0.794,Thu,Nov,10,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.5,129,0.48,Thu,Nov,10,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,FEMALE,13,2.8,62,-0.54,Thu,Nov,10,Introductory,Junior,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,MALE,19,3.625,123,0.022,Thu,Nov,10,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,13,1.5,78,-0.201,Thu,Nov,11,Advanced,Junior,2018,0,TRUE,TRUE,FALSE
Fall 2017,15,MALE,16,3,121,0.22,Thu,Nov,11,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,12,2.25,161,-0.458,Thu,Nov,11,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3,123,0.364,Thu,Nov,11,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.2,148,-0.016,Thu,Nov,11,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3.6,135,0.719,Thu,Nov,12,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,2.785,126,-1.215,Thu,Nov,12,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,19,3.25,123,0.592,Thu,Nov,12,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,3.625,152,0.566,Thu,Nov,12,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,15,3.111,110,0.606,Thu,Nov,12,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.4,128,0.333,Thu,Nov,12,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,3.357,98,0.123,Thu,Nov,12,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,12,4,133,0.05,Thu,Nov,12,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,17,3.142,131,-0.108,Thu,Nov,12,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3.357,158.19,0.251,Thu,Nov,12,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3.538,145,-0.051,Thu,Nov,12,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,16,3.625,124,0.304,Thu,Nov,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,3.85,141,0.203,Thu,Nov,13,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,20,4,62,0,Thu,Nov,13,Advanced,Junior,2018,1,FALSE,TRUE,FALSE
Fall 2017,15,MALE,19,3.25,122,0.102,Thu,Nov,13,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,3,121,0.22,Thu,Nov,13,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,3.333,110,-0.229,Thu,Nov,13,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,17,3.785,150,0.208,Thu,Nov,13,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,4,123,0.134,Thu,Nov,13,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,15,4,139,0.362,Thu,Nov,13,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,14,3.142,179,-0.133,Thu,Nov,13,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,13,3.25,126,-0.074,Thu,Nov,14,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,1,106,-1.852,Thu,Nov,14,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,16,3.25,132.5,-0.13,Thu,Nov,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,16,3.812,84,1.391,Thu,Nov,14,Introductory,Junior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,14,3.357,142,-0.331,Thu,Nov,14,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,19,4,146,0.717,Thu,Nov,14,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,3.2,30,-0.133,Thu,Nov,14,Introductory,Sophomore,2018,1,TRUE,FALSE,FALSE
Fall 2017,15,MALE,13,3.076,129,0.037,Thu,Nov,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,16,3.437,126,0.491,Thu,Nov,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,15,3.25,127,-0.168,Thu,Nov,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,16,3,78,0.272,Thu,Nov,15,Introductory,Junior,2019,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,13,3.333,138,0.576,Thu,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,13,2.692,133,-0.347,Thu,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,20,4,123,0.112,Thu,Nov,15,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,14,3.09,132,-0.149,Thu,Nov,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,14,3.357,138,-0.364,Thu,Nov,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,14,2.125,87,-0.561,Thu,Nov,15,Introductory,Junior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,17,2.058,108,-0.642,Thu,Nov,15,Introductory,Senior,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,MALE,18,3.166,115,0.166,Thu,Nov,16,Advanced,Senior,2019,0,FALSE,FALSE,FALSE
Fall 2017,15,MALE,12,2.75,155,0.57,Thu,Nov,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,22,3.125,101,0.405,Thu,Nov,16,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,14,1.666,96,-0.154,Thu,Nov,16,Advanced,Senior,2018,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,15,3.066,121,-0.123,Thu,Nov,16,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,15,FEMALE,14,4,140,0.091,Thu,Nov,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,15,FEMALE,13,3.769,147,-0.078,Thu,Nov,16,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,13,3.25,102,0.184,Thu,Nov,17,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,14,3.1,107,0.221,Thu,Nov,17,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,15,MALE,12,2.25,140,-0.173,Thu,Nov,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,15,FEMALE,18,3.8,122,0.128,Thu,Nov,17,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
